MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,ADANITRANS,ADANI TRANSMISSION LTD,       168.80,       170.40,       171.80,       160.40,       160.40,                 31441630.30,192493,N, ,3361,       254.20,       115.70
N,EQ,ADFFOODS,ADF FOODS LIMITED,       225.85,       224.00,       226.00,       212.50,       216.70,                  6572414.00,29919,N, ,1097,       347.00,       190.10
N,EQ,ADHUNIKIND,ADHUNIK INDUSTRIES LTD,        55.70,        59.60,        62.00,        55.05,        57.95,                  6267501.50,109065,N, ,156,       104.50,        34.15
N,EQ,ADLABS,ADLABS ENTERTAINMENT LTD.,        19.00,        17.10,        17.95,        17.10,        17.10,                  8742428.40,509757,N, ,1050,        88.70,        17.10
N,EQ,ADORWELD,ADOR WELDING LTD,       314.95,       314.00,       314.00,       288.00,       297.45,                  3565199.75,11779,N, ,494,       659.00,       266.10
N,EQ,ADSL,ALLIED DIGITAL SERV. LTD,        13.85,        13.90,        13.90,        12.30,        13.15,                   284302.90,21632,N, ,139,        29.40,        12.30
N,EQ,ADVANIHOTR,ADVANI HOT.& RES.(I) LTD,        45.15,        45.15,        45.90,        44.75,        45.35,                   542626.85,12035,N, ,84,        87.00,        41.45
N,EQ,ADVENZYMES,ADVANCED ENZYME TECH LTD,       188.65,       190.55,       196.00,       185.05,       188.85,                 29864907.40,156991,N, ,8180,       323.50,       183.80
N,EQ,AEGISCHEM,AEGIS LOGISTICS LIMITED,       197.10,       198.00,       201.90,       195.00,       198.70,                 23243487.45,117137,N, ,8658,       300.80,       192.75
N,EQ,AFL,ACCEL FRONTLINE LTD,        69.85,        69.85,        69.85,        64.45,        65.40,                  1727295.70,26015,N, ,332,        90.40,        30.30
N,EQ,AGARIND,AGARWAL INDS CORP LTD.,       253.90,       253.90,       253.90,       203.15,       217.95,                  1227030.15,5340,N, ,86,       695.00,       203.15
N,EQ,AGCNET,AGC NETWORKS LIMITED,        68.95,        68.00,        73.00,        64.00,        67.10,                   327310.25,4735,N, ,143,       170.95,        64.00
N,EQ,AGLSL,ARTEM GLOBAL LIFE SC LTD,        71.50,        71.20,        75.00,        66.50,        71.50,                   845197.40,12015,N, ,91,       137.80,        66.50
N,EQ,AGRITECH,AGRI-TECH (INDIA) LIMITED,        67.70,        72.10,        72.10,        61.95,        63.25,                  1758125.55,26298,N, ,404,       183.85,        50.55
N,SM,AGROPHOS,AGRO PHOS INDIA LIMITED,        33.00,        31.75,        34.00,        31.75,        34.00,                  3775500.00,114000,N, ,5,        42.00,        19.50
N,EQ,AHLEAST,ASIAN HOTELS (EAST) LTD,       259.00,       258.05,       258.20,       250.20,       251.35,                   376929.95,1464,N, ,34,       455.70,       243.00
N,EQ,AHLUCONT,AHLUWALIA CONT IND LTD,       275.75,       272.90,       290.00,       272.90,       278.10,                  5177553.70,18421,N, ,2236,       443.00,       270.00
N,EQ,AHLWEST,ASIAN HOTELS (WEST) LTD,       299.20,       290.00,       312.50,       290.00,       290.15,                  1224583.15,4201,N, ,49,       424.00,       160.50
N,EQ,AIAENG,AIA ENGINEERING LIMITED,      1747.55,      1760.00,      1800.95,      1723.30,      1778.10,                 97778728.15,55355,N, ,10457,      1880.00,      1313.50
N,EQ,AIFL,ASHAPURA INTI FASHION LTD,       427.15,       426.40,       426.45,       341.75,       341.75,                198591651.10,476601,N, ,1864,       570.00,       341.75
N,SM,AIRAN,AIRAN LIMITED,        64.25,        62.40,        62.90,        59.50,        62.25,                  1549250.00,25000,N, ,9,       379.00,        59.50
N,SM,AIROLAM,AIRO LAM LIMITED,        36.00,        35.00,        36.00,        33.80,        36.00,                   629700.00,18000,N, ,6,        59.00,        33.00
N,SM,AISL,ANI INTEGRATED SERV LTD.,        80.50,        75.00,        75.00,        75.00,        75.00,                    90000.00,1200,N, ,1,       190.45,        71.50
N,EQ,AJANTPHARM,AJANTA PHARMA LIMITED,      1101.70,      1104.00,      1114.30,      1051.05,      1063.75,                379026238.90,352767,N, ,12277,      1595.00,       895.85
N,EQ,AJMERA,AJMERA REALTY & INF I LTD,       168.85,       170.00,       171.80,       155.25,       159.20,                 16204038.95,99459,N, ,2481,       365.85,       155.25
N,EQ,AKSHARCHEM,AKSHARCHEM INDIA LIMITED,       494.15,       495.00,       495.00,       470.05,       474.15,                  1888947.90,3961,N, ,231,       800.00,       469.95
N,EQ,AKSHOPTFBR,AKSH OPTIFIBRE LIMITED,        26.30,        26.60,        26.60,        23.00,        24.50,                 35747438.35,1441131,N, ,3828,        46.35,        22.10
N,EQ,AKZOINDIA,AKZO NOBEL INDIA LIMITED,      1620.60,      1640.00,      1640.00,      1545.00,      1603.35,                 18745355.90,11778,N, ,2019,      1994.90,      1545.00
N,EQ,ALANKIT,ALANKIT LIMITED,        19.05,        19.30,        19.30,        18.55,        19.00,                 26362024.95,1388218,N, ,1518,        88.75,        16.90
N,EQ,ALBERTDAVD,ALBERT DAVID LIMITED,       580.85,       596.00,       596.00,       552.25,       557.05,                  9736847.65,17109,N, ,906,       860.00,       275.00
N,EQ,ALBK,ALLAHABAD BANK,        36.45,        36.90,        36.90,        35.05,        35.50,                154732628.70,4322680,N, ,10220,        89.00,        35.05
N,EQ,ALEMBICLTD,ALEMBIC LIMITED,        43.70,        43.65,        44.15,        41.10,        42.20,                 16603468.95,390388,N, ,3404,        71.80,        36.00
N,EQ,ALICON,ALICON CASTALLOY LIMITED,       683.45,       680.00,       685.00,       651.00,       654.35,                  2988563.40,4487,N, ,277,       761.00,       515.00
N,EQ,ALKALI,ALKALI METALS LTD,        61.05,        61.50,        61.50,        58.00,        59.20,                   588135.95,9956,N, ,197,       106.40,        55.15
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      2049.45,      2050.00,      2077.80,      2023.50,      2054.95,                 49213746.85,23936,N, ,2501,      2469.00,      1726.00
N,EQ,ALKYLAMINE,ALKYL AMINES CHEM. LTD,       589.85,       590.00,       592.35,       571.00,       574.05,                  1715536.10,2950,N, ,168,       789.90,       409.00
N,EQ,ALLCARGO,ALLCARGO LOGISTICS LTD,       103.25,       103.55,       104.90,       100.05,       102.15,                 31076381.85,304101,N, ,6945,       228.65,       100.00
N,EQ,ALLSEC,ALLSEC TECHNOLOGIES LTD,       257.95,       260.00,       260.00,       231.05,       251.90,                  4658832.75,18975,N, ,703,       535.00,       204.00
N,EQ,ALPA,ALPA LABORATORIES LTD,        28.10,        29.90,        29.90,        26.65,        27.15,                   426242.95,15577,N, ,152,        56.45,        23.35
N,EQ,ALPHAGEO,ALPHAGEO (INDIA) LIMITED,       567.10,       568.00,       571.60,       525.00,       534.70,                  5499283.15,10024,N, ,717,      1075.00,       525.00
N,EQ,AMARAJABAT,AMARA RAJA BATTERIES LTD.,       755.25,       758.35,       769.80,       730.50,       739.95,                580390530.70,775973,N, ,24202,       908.45,       664.55
N,EQ,AMBER,AMBER ENTERPRISES (I) LTD,       943.55,       948.00,       952.90,       913.15,       927.30,                 17442176.85,18761,N, ,2288,      1328.90,       880.10
N,EQ,AMBIKCO,AMBIKA COTTON MILL LTD.,      1194.25,      1195.05,      1210.00,      1151.70,      1175.75,                  5861215.55,4963,N, ,455,      1859.95,      1151.70
N,EQ,AMDIND,AMD INDUSTRIES LIMITED,        20.65,        20.15,        21.25,        19.70,        19.80,                   144312.80,7194,N, ,55,        59.45,        18.75
N,EQ,AMJLAND,AMJ LAND HOLDINGS LIMITED,        21.70,        21.55,        22.00,        20.75,        21.05,                   652287.65,30283,N, ,114,        35.50,        20.75
N,EQ,AMRUTANJAN,AMRUTAJAN HEALTH LTD,       262.15,       259.45,       262.75,       242.00,       248.45,                  5004431.75,19824,N, ,840,       692.15,       232.55
N,EQ,ANANTRAJ,ANANT RAJ LIMITED,        40.00,        40.00,        40.50,        36.05,        37.35,                 28610527.30,749720,N, ,4370,        84.80,        35.80
N,EQ,ANDHRABANK,ANDHRA BANK,        27.80,        27.65,        28.00,        27.00,        27.40,                 95083378.30,3469629,N, ,7511,        73.45,        26.70
N,EQ,ANDHRACEMT,ANDHRA CEMENTS LIMITED,         7.10,         7.20,         7.20,         6.50,         6.55,                  1485295.10,222086,N, ,439,        16.00,         6.50
N,EQ,ANDHRSUGAR,ANDHRA SUGARS LTD,       352.50,       353.95,       355.65,       327.00,       332.65,                 28249370.40,83875,N, ,5098,       715.00,       310.00
N,EQ,ANIKINDS,ANIK INDUSTRIES LTD,        26.50,        26.60,        26.60,        25.20,        25.95,                    32021.95,1234,N, ,18,        81.45,        25.00
N,EQ,ANSALAPI,ANSAL PROP & INFRA LTD,        11.45,        11.35,        11.95,        11.00,        11.40,                  1897697.55,163941,N, ,329,        36.00,        11.00
N,EQ,ANSALHSG,ANSAL HOU. & CON. LTD.,        11.25,        11.75,        11.75,        10.75,        10.95,                   638059.45,57033,N, ,260,        35.10,        10.75
N,EQ,APARINDS,APAR INDUSTRIES LTD.,       591.05,       587.00,       607.00,       551.30,       591.05,                101261179.90,179947,N, ,1881,       869.30,       544.40
N,EQ,APCL,ANJANI PORTLAND CEM LTD,       135.95,       136.00,       138.80,       126.50,       126.90,                   264353.10,2000,N, ,51,       287.00,       126.50
N,EQ,APCOTEXIND,APCOTEX INDUSTRIES LIMITE,       589.15,       586.60,       596.70,       585.00,       586.00,                  5985553.70,10221,N, ,1604,       668.70,       403.00
N,EQ,APEX,APEX FROZEN FOODS LIMITED,       373.40,       382.00,       392.05,       355.00,       376.60,                 37841571.95,102797,N, ,3226,       939.00,       252.20
N,EQ,APLAPOLLO,APL APOLLO TUBES LTD,      1335.10,      1335.00,      1349.85,      1255.00,      1266.00,                 48613289.80,38060,N, ,3050,      2575.00,      1255.00
N,EQ,APLLTD,ALEMBIC PHARMA LTD,       640.80,       646.80,       648.80,       616.80,       629.00,                 60826521.70,95370,N, ,4737,       664.00,       414.40
N,EQ,APOLLO,APOLLO MICRO SYSTEMS LTD,       131.60,       134.00,       136.40,       127.50,       128.70,                  4406258.15,33356,N, ,1213,       480.00,       124.00
N,EQ,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,      1067.55,      1059.20,      1081.00,      1036.90,      1042.25,                816724626.25,775318,N, ,31429,      1263.40,       910.10
N,EQ,APOLLOTYRE,APOLLO TYRES LTD,       222.05,       216.05,       221.95,       205.55,       212.25,               1662553531.25,7769507,N, ,64761,       307.25,       205.55
N,EQ,APOLSINHOT,APOLLO SINDOORI HOTEL LTD,      1203.40,      1284.95,      1285.00,      1170.95,      1180.00,                   362818.55,297,N, ,46,      1995.95,       640.00
N,EQ,APTECHT,APTECH LIMITED,       173.80,       172.55,       176.00,       155.05,       165.35,                 51171021.65,311852,N, ,8518,       404.30,       155.05
N,EQ,ARCHIDPLY,ARCHIDPLY IND. LTD,        45.10,        45.10,        45.90,        36.50,        38.00,                  3430082.95,86038,N, ,789,       130.75,        36.50
N,EQ,ARCHIES,ARCHIES LTD,        26.05,        26.15,        27.10,        23.50,        24.40,                  1476489.75,59349,N, ,366,        55.15,        23.50
N,EQ,ARENTERP,RAJDARSHAN INDUSTRIES LTD,         9.00,         9.45,         9.45,         9.45,         9.45,                      945.00,100,N, ,1,        17.95,         8.35
N,EQ,ARIES,ARIES AGRO LTD.,       100.25,       100.60,       101.50,        94.00,        95.15,                  2506823.25,25974,N, ,699,       292.80,        90.30
N,EQ,ARIHANT,ARIHANT FOUN & HOU LTD,        32.40,        32.40,        34.00,        30.00,        32.95,                    17144.35,555,N, ,13,        62.00,        30.00
N,EQ,ARIHANTSUP,ARIHANT SUPERSTRUCT LTD,        64.10,        68.00,        68.00,        57.05,        60.25,                  1962283.50,31259,N, ,467,       192.00,        57.05
N,EQ,ARMANFIN,ARMAN FIN SERV LTD,       351.25,       352.00,       355.00,       335.00,       340.15,                  1786923.10,5144,N, ,109,       450.00,       199.00
N,EQ,AROGRANITE,ARO GRANITE IND. LTD.,        53.75,        55.55,        55.55,        50.50,        51.10,                   841311.40,16046,N, ,192,        97.90,        50.00
N,EQ,ARROWGREEN,ARROW GREENTECH LIMITED,       113.10,       112.00,       112.45,       107.45,       107.45,                  1106275.50,10264,N, ,186,       631.05,        76.60
N,EQ,ARROWTEX,ARROW TEXTILES LIMITED,        27.75,        27.40,        27.60,        26.60,        27.00,                   398387.55,14757,N, ,69,        58.40,        25.30
N,EQ,ARSHIYA,ARSHIYA LIMITED,        39.15,        39.15,        39.90,        32.55,        33.80,                  9341533.10,253164,N, ,889,       119.95,        32.55
N,EQ,ARSSINFRA,ARSS INFRA PROJ. LTD,        25.80,        26.60,        26.60,        24.55,        24.90,                   314371.20,12568,N, ,86,        75.80,        17.30
N,SM,ARVEE,ARVEE LABORATORIES I LTD,        61.00,        60.00,        60.00,        60.00,        60.00,                   120000.00,2000,N, ,1,        66.50,        48.00
N,EQ,ARVIND,ARVIND LIMITED,       337.00,       340.00,       341.45,       313.35,       317.95,                953784701.10,2909524,N, ,60428,       478.50,       313.35
N,EQ,ARVSMART,ARVIND SMARTSPACES LTD,       130.40,       130.80,       131.00,       114.00,       120.20,                  7663523.75,61692,N, ,1048,       237.60,       114.00
N,EQ,ASAHIINDIA,ASAHI INDIA GLASS LIMITED,       324.80,       323.05,       329.95,       315.00,       317.40,                 28922953.40,90282,N, ,1066,       404.65,       302.00
N,EQ,ASAHISONG,ASAHI SONGWON COLOR LTD,       251.35,       250.00,       255.90,       247.00,       247.70,                   768216.35,3078,N, ,136,       425.20,       235.00
N,EQ,ASAL,AUTOMOTIVE STAMPINGS & AS,        50.00,        49.70,        51.50,        45.25,        46.50,                   321630.70,6752,N, ,185,       119.75,        45.25
N,EQ,ASHAPURMIN,ASHAPURA MINECHEM LTD,        34.35,        35.30,        35.30,        31.00,        31.60,                  2830869.85,86775,N, ,708,       119.70,        31.00
N,EQ,ASHIANA,ASHIANA HOUSING LTD,       129.30,       130.05,       132.50,       125.00,       126.35,                  6940627.60,53823,N, ,645,       206.50,       118.00
N,EQ,ASHIMASYN,ASHIMA LTD,        16.25,        16.30,        16.50,        13.40,        14.50,                  2125948.75,144389,N, ,544,        38.35,        13.40
N,EQ,ASHOKA,ASHOKA BUILDCON LTD,       110.30,       111.90,       112.40,        93.45,       104.35,                111343540.85,1108144,N, ,14461,       294.80,        93.45
N,EQ,ASIANHOTNR,ASIAN HOTELS (NORTH) LTD,       194.80,       191.00,       200.50,       186.15,       197.85,                   355296.80,1840,N, ,28,       335.25,       111.00
N,EQ,ASIANTILES,ASIAN GRANITO IND. LTD.,       196.05,       196.00,       199.00,       179.20,       183.65,                 16245255.25,85099,N, ,3224,       618.15,       179.20
N,EQ,ASPINWALL,ASPINWALL & CO LTD,       200.30,       200.10,       208.85,       190.05,       192.00,                   205116.15,1043,N, ,41,       579.50,       190.05
N,EQ,ASTEC,ASTEC LIFESCIENCES LTD,       532.90,       535.00,       543.50,       511.40,       522.80,                 11669206.70,22173,N, ,1729,       783.00,       477.05
N,EQ,ASTERDM,ASTER DM HEALTHCARE LTD.,       155.85,       155.00,       159.45,       152.90,       155.90,                  6709908.75,43000,N, ,1697,       193.80,       140.00
N,EQ,ASTRAL,ASTRAL POLY TECH LTD,       959.25,       959.25,      1010.00,       910.10,       984.60,                290048910.65,300401,N, ,10389,      1194.80,       703.00
N,EQ,ASTRAMICRO,ASTRA MICROWAVE LTD,        88.75,        89.10,        91.00,        84.60,        88.55,                 34752025.30,400031,N, ,2888,       131.80,        74.75
N,EQ,ASTRAZEN,ASTRAZENECA PHARMA IND LT,      1684.55,      1685.00,      1699.00,      1525.10,      1563.85,                 45987342.70,28719,N, ,2526,      1960.00,       901.10
